Pickup Date,Pickup Day,Pickup Time,Pickup Location,Vehicle
01-08-2014,Friday,12:37:00 AM,"san barnabals hospital  nw 3rd Ave Tremont, BX",Prestige
01-08-2014,Friday,12:37:00 AM,vacca lounge 416 West 203 St NYC,Diplo
01-08-2014,Friday,12:38:00 AM," 1000 Freeman St Foxhurst, BX",Diplo
01-08-2014,Friday,12:38:00 AM," 1014 Gerard Ave High Bridge, BX",First Class
01-08-2014,Friday,12:38:00 AM,"718 LOUNGE SE Webster Ave Tremont, BX",Diplo
01-08-2014,Friday,12:38:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Prestige
01-08-2014,Friday,12:38:00 AM,JFK B6 ,Diplo
01-08-2014,Friday,12:38:00 AM,restaurant 246 West 38 St NYC,Diplo
01-08-2014,Friday,12:38:00 AM,salida en dongan pl 4672 Broadway NYC,First Class
01-08-2014,Friday,12:39:00 AM," 1000 Duncan St Baychester, BX",Diplo
01-08-2014,Friday,12:39:00 AM," 1011 Freeman St Foxhurst, BX",Diplo
01-08-2014,Friday,12:39:00 AM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
01-08-2014,Friday,12:39:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Diplo
01-08-2014,Friday,12:39:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
01-08-2014,Friday,12:39:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Carmel
01-08-2014,Friday,12:39:00 AM,"CREDIC CARD 2348 University Ave Jerome, BX",Prestige
01-08-2014,Friday,12:39:00 AM,"squina ne Bainbridge Ave Williamsbridge, BX",First Class
01-08-2014,Friday,12:39:00 AM,"uhaul  nw W 230th St Kingsbridge, BX",Skyline
01-08-2014,Friday,12:40:00 AM," 1013 Freeman St Foxhurst, BX",Carmel
01-08-2014,Friday,12:40:00 AM," 1022 Longfellow Ave Foxhurst, BX",American
01-08-2014,Friday,12:40:00 AM," 1032 Ogden Ave High Bridge, BX",Diplo
01-08-2014,Friday,12:40:00 AM,550 Madison Ave Nyc,Carmel
01-08-2014,Friday,12:40:00 AM,"555 SALSBURY PARK DRIVE East Meadow, LI",Skyline
01-08-2014,Friday,12:40:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Diplo
01-08-2014,Friday,12:40:00 AM,"PARKING 2468 Jerome Ave Jerome, BX",Prestige
01-08-2014,Friday,12:41:00 AM," 10 W 182nd St Morris Heights, BX",Diplo
01-08-2014,Friday,12:41:00 AM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Skyline
01-08-2014,Friday,12:41:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Diplo
01-08-2014,Friday,12:41:00 AM,"MOTEL 3801 Boston Rd Co-Op City, BX",First Class
01-08-2014,Friday,12:41:00 AM,vacca lounge nw W 203 St NYC,First Class
01-08-2014,Friday,12:42:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
01-08-2014,Friday,12:42:00 AM,"credi card 2305 University Ave Jerome, BX",First Class
01-08-2014,Friday,12:42:00 AM,"sillouhette  nw Broadway Kingsbridge, BX",Skyline
01-08-2014,Friday,12:42:00 AM,TRATORRIA RESTAURANT  NW Broadway NYC,Carmel
01-08-2014,Friday,12:43:00 AM," 1027 Leggett Ave South Bronx, BX",Carmel
01-08-2014,Friday,12:43:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
01-08-2014,Friday,12:43:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
01-08-2014,Friday,12:43:00 AM,"dealer NW Macombs Rd High Bridge, BX",American
01-08-2014,Friday,12:43:00 AM,en el restaurant sw Fort Washington Ave NYC,Skyline
01-08-2014,Friday,12:44:00 AM,  RANDAL CASTLE HILL CORNER  Bronx,Skyline
01-08-2014,Friday,12:44:00 AM,"  Westchester Ave South Bronx, BX",Skyline
01-08-2014,Friday,12:44:00 AM,"parkeo nw Edward L Grant Hwy High Bridge, BX",First Class
01-08-2014,Friday,12:45:00 AM,"  Brook Ave South Bronx, BX",First Class
01-08-2014,Friday,12:45:00 AM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",American
01-08-2014,Friday,12:46:00 AM,  149 grand coun cours up side  hostos college  NYC,Carmel
01-08-2014,Friday,12:46:00 AM," 1000 Grand Concourse Cortlandt, BX",First Class
01-08-2014,Friday,12:46:00 AM," 1001 Bryant Ave Foxhurst, BX",Diplo
01-08-2014,Friday,12:46:00 AM,"8 FHA 2400 Sedgwick Ave Jerome, BX",Skyline
01-08-2014,Friday,12:46:00 AM,"BASE  170 W Fordham Rd Jerome, BX",Skyline
01-08-2014,Friday,12:46:00 AM,esquina sw Columbus Ave NYC,Skyline
01-08-2014,Friday,12:46:00 AM,"MINIVAN 715 Fairmount Pl Tremont, BX",Diplo
01-08-2014,Friday,12:46:00 AM,"parkeo nw Edward L Grant Hwy High Bridge, BX",American
01-08-2014,Friday,12:46:00 AM,salida 183st 4300 Broadway NYC,Carmel
01-08-2014,Friday,12:47:00 AM,"BARBERIA 23 W 184th St Jerome, BX",Carmel
01-08-2014,Friday,12:47:00 AM,td bank  nw Broadway NYC,First Class
01-08-2014,Friday,12:47:00 AM,tipico dominicano ne Broadway NYC,Prestige
01-08-2014,Friday,12:48:00 AM," 1007 Southern Blvd Foxhurst, BX",Carmel
01-08-2014,Friday,12:48:00 AM," 1011 Longfellow Ave Foxhurst, BX",Carmel
01-08-2014,Friday,12:48:00 AM,"BARBERIA 23 W 184th St Jerome, BX",First Class
01-08-2014,Friday,12:48:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
01-08-2014,Friday,12:48:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
01-08-2014,Friday,12:48:00 AM,Manolete ne St Nicholas Ave NYC,Skyline
01-08-2014,Friday,12:48:00 AM,salida por 155st 765   Riverside Dr NYC,Diplo
01-08-2014,Friday,12:48:00 AM,VERO WINE BAR  NW E 77 St NYC,Skyline
01-08-2014,Friday,12:50:00 AM," 1001 Bryant Ave Foxhurst, BX",Skyline
01-08-2014,Friday,12:50:00 AM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
01-08-2014,Friday,12:50:00 AM,por la 141st st  640 W 141 St NYC,Carmel
01-08-2014,Friday,12:50:00 AM,sale por la 141st 640 Riverside Dr NYC,Diplo
01-08-2014,Friday,12:51:00 AM," 100 de Kruif Pl Co-Op City, BX",Skyline
01-08-2014,Friday,12:51:00 AM," 1027 Leggett Ave South Bronx, BX",Carmel
01-08-2014,Friday,12:51:00 AM,por la 212th st  4996 Broadway NYC,First Class
01-08-2014,Friday,12:51:00 AM,"timarin 3708 Riverdale Ave Kingsbridge, BX",Diplo
01-08-2014,Friday,12:51:00 AM,UPTOWN SOCIAL BAR  NW Dyckman St NYC,Carmel
01-08-2014,Friday,12:52:00 AM," 100 E Mosholu Pkwy S Fordham, BX",Skyline
01-08-2014,Friday,12:52:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
01-08-2014,Friday,12:52:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
01-08-2014,Friday,12:53:00 AM, 10 Post Ave NYC,Carmel
01-08-2014,Friday,12:53:00 AM," 100 Van Cortlandt Park S Kingsbridge, BX",First Class
01-08-2014,Friday,12:53:00 AM," 1000 Baychester Ave Co-Op City, BX",Diplo
01-08-2014,Friday,12:53:00 AM,"BARBERIA 23 W 184th St Jerome, BX",Diplo
01-08-2014,Friday,12:53:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
01-09-2014,Monday,12:53:00 AM," 1036 Intervale Ave Foxhurst, BX",First Class
01-09-2014,Monday,12:54:00 AM," 10 E 198th St Jerome, BX",Prestige
01-09-2014,Monday,12:54:00 AM," 1011 Longfellow Ave Foxhurst, BX",Prestige
01-09-2014,Monday,12:54:00 AM," 1041 Prospect Ave Foxhurst, BX",First Class
01-09-2014,Monday,12:54:00 AM,CORNER NW Wadsworth Ave NYC,Skyline
01-09-2014,Monday,12:54:00 AM,salida 133rd st  95 Old Broadway NYC,First Class
01-09-2014,Monday,12:54:00 AM,"SUV 2670 Bainbridge Ave Fordham, BX",Diplo
01-09-2014,Monday,12:55:00 AM,  3473106232 el hombre de la franfura que lo llame Bronx,First Class
01-09-2014,Monday,12:55:00 AM,"BASE 170 W Fordham Rd Jerome, BX",American
01-09-2014,Monday,12:55:00 AM,por el parqueo 156-20 Riverside Dr NYC,Prestige
01-09-2014,Monday,12:56:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
01-09-2014,Monday,12:56:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
01-09-2014,Monday,12:56:00 AM,salida por la 141 st 640 Riverside Dr NYC,Skyline
01-09-2014,Monday,12:57:00 AM," 10 W 182nd St Morris Heights, BX",Diplo
01-09-2014,Monday,12:57:00 AM,"BASE 170 W Fordham Rd Jerome, BX",American
01-09-2014,Monday,12:57:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
01-09-2014,Monday,12:57:00 AM,distric 12 4892 Broadway NYC,Prestige
01-09-2014,Monday,12:57:00 AM,tabaco & ron  nw 10 Ave NYC,Skyline
01-09-2014,Monday,12:58:00 AM,"  E 136th St Mott Haven, BX",Diplo
01-09-2014,Monday,12:58:00 AM,"  Morris Ave Tremont, BX",First Class
01-09-2014,Monday,12:58:00 AM, 1000 Freeman St Bronx,Diplo
01-09-2014,Monday,12:58:00 AM," 1037 Boston Rd Morrisania, BX",First Class
01-09-2014,Monday,12:58:00 AM,"MINIVAN 205 E 176th St Tremont, BX",Diplo
01-09-2014,Monday,12:58:00 AM,por el parqueo 156-20 Riverside Dr NYC,Skyline
01-09-2014,Monday,12:59:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
01-09-2014,Monday,12:59:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
01-09-2014,Monday,12:59:00 AM,"macdonalds nw Broadway Kingsbridge, BX",Skyline
01-09-2014,Monday,12:59:00 AM,mc donald sw Broadway NYC,Skyline
01-09-2014,Monday,12:59:00 AM,montefiore hospital north 600 E 233rd St Bronx,Skyline
01-09-2014,Monday,1:00:00 AM, 1000 Baychester Ave Bronx,Diplo
01-09-2014,Monday,1:00:00 AM," 1001 Home St Foxhurst, BX",Diplo
01-09-2014,Monday,1:00:00 AM," 1033 Ave Saint John South Bronx, BX",First Class
01-09-2014,Monday,1:00:00 AM,55 WATER ST NYC,Diplo
01-09-2014,Monday,1:00:00 AM,"550 WEST MOUNT PLEASANT  Livingston, NJ",Skyline
01-09-2014,Monday,1:00:00 AM,"558 Halsey St Bedford Stuyvesant, ",Skyline
01-09-2014,Monday,1:00:00 AM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Carmel
01-09-2014,Monday,1:00:00 AM,"BASE 170 W Fordham Rd Jerome, BX",American
01-09-2014,Monday,1:00:00 AM,"credic card 101 W 165th St High Bridge, BX",Skyline
01-09-2014,Monday,1:00:00 AM,"esquina nw Washington Ave Tremont, BX",First Class
01-09-2014,Monday,1:01:00 AM," 100 Van Cortlandt Park S Kingsbridge, BX",Diplo
01-09-2014,Monday,1:01:00 AM," 100 Van Cortlandt Park S Kingsbridge, BX",Diplo
01-09-2014,Monday,1:01:00 AM," 1007 Southern Blvd Foxhurst, BX",Skyline
01-09-2014,Monday,1:01:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
01-09-2014,Monday,1:01:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Prestige
01-09-2014,Monday,1:02:00 AM," 100 Erdman Pl Co-Op City, BX",American
01-09-2014,Monday,1:02:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
01-09-2014,Monday,1:02:00 AM,el parque nw   W 218 St NYC,First Class
01-09-2014,Monday,1:02:00 AM,"SALSA CON FUEGO 2297 Cedar Ave Jerome, BX",First Class
01-09-2014,Monday,1:03:00 AM,  PALEMQUE Bronx,Prestige
01-09-2014,Monday,1:03:00 AM,"BANCO 3 E Fordham Rd Jerome, BX",Diplo
01-09-2014,Monday,1:03:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
01-09-2014,Monday,1:03:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
01-09-2014,Monday,1:03:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
01-09-2014,Monday,1:03:00 AM,monkey room 589 Fort Washington Ave NYC,Prestige
01-09-2014,Monday,1:03:00 AM,rest. ne Broadway NYC,Prestige
01-09-2014,Monday,1:03:00 AM,rest. ne Broadway NYC,Diplo
01-09-2014,Monday,1:03:00 AM,"SALIDA POR QUIMBY AV 2045 Story Ave Clason Point, BX",First Class
01-09-2014,Monday,1:04:00 AM,"  E 149th St South Bronx, BX",Prestige
01-09-2014,Monday,1:04:00 AM, 1 GOOD EVENING FROM PRESTIGE #2 & GOD BLESS YOU Bronx,Diplo
01-09-2014,Monday,1:04:00 AM," 10 E 198th St Jerome, BX",American
01-09-2014,Monday,1:04:00 AM,"c-town ne Sedgwick Ave Jerome, BX",First Class
01-09-2014,Monday,1:05:00 AM," 1020 Walton Ave High Bridge, BX",Diplo
01-09-2014,Monday,1:05:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
01-09-2014,Monday,1:05:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
01-09-2014,Monday,1:06:00 AM,"501 East 161st Street, Bronx, NY, United S 501 E 161st St Bronx",Prestige
01-09-2014,Monday,1:06:00 AM,EL LAUNDRY 3 Thayer St NYC,Carmel
01-09-2014,Monday,1:06:00 AM,outh beach ne St Nicholas Ave NYC,Carmel
01-09-2014,Monday,1:06:00 AM,"quinto centenario  nw W Fordham Rd Jerome, BX",Diplo
01-09-2014,Monday,1:07:00 AM,  646 286 2550 NYC,Skyline
01-09-2014,Monday,1:07:00 AM,  917-992-3080 NYC,Skyline
01-09-2014,Monday,1:07:00 AM,"barberia grena 2386 Davidson Ave Jerome, BX",Skyline
01-09-2014,Monday,1:07:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Skyline
01-09-2014,Monday,1:07:00 AM,"esquina nw Jerome Ave Jerome, BX",Skyline
01-09-2014,Monday,1:07:00 AM,manolete bar ne St Nicholas Ave NYC,Prestige
01-09-2014,Monday,1:07:00 AM,"MINIVAN 2400 Walton Ave Jerome, BX",Diplo
01-09-2014,Monday,1:07:00 AM,"parking 2425 Sedgwick Ave Jerome, BX",First Class
01-09-2014,Monday,1:07:00 AM,"timarin 3708 Riverdale Ave Kingsbridge, BX",American
01-09-2014,Monday,1:08:00 AM," 1000 Freeman St Foxhurst, BX",Diplo
01-09-2014,Monday,1:08:00 AM," 1000 Freeman St Foxhurst, BX",Prestige
01-09-2014,Monday,1:08:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Carmel
01-09-2014,Monday,1:08:00 AM,"jet set motel 4565 3rd Ave Fordham, BX",Skyline
01-09-2014,Monday,1:09:00 AM, 10 Columbus Circle NYC,Skyline
01-09-2014,Monday,1:09:00 AM," 100 Donizetti Pl Co-Op City, BX",Skyline
01-09-2014,Monday,1:09:00 AM," 1020 Walton Ave High Bridge, BX",American
01-09-2014,Monday,1:09:00 AM,"7 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline
01-09-2014,Monday,1:09:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
01-09-2014,Monday,1:09:00 AM,"jet set motel 4565 3rd Ave Fordham, BX",First Class
01-09-2014,Monday,1:09:00 AM,ricardo restaurant  nw 2 Ave NYC,Carmel
01-09-2014,Monday,1:09:00 AM,"uina ne Bainbridge Ave Williamsbridge, BX",First Class
01-09-2014,Monday,1:10:00 AM,  la base Bronx,Diplo
01-09-2014,Monday,1:10:00 AM,55 Water St Nyc,Prestige
01-09-2014,Monday,1:10:00 AM,550 Madison Ave Nyc,First Class
01-09-2014,Monday,1:10:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
01-09-2014,Monday,1:10:00 AM,restaurant  nw W 181 St NYC,First Class
01-09-2014,Monday,1:10:00 AM,salida 183st 4300 Broadway NYC,Prestige
01-09-2014,Monday,1:10:00 AM,salida 213st 5008 Broadway NYC,Skyline
01-09-2014,Monday,1:10:00 AM,salida 213st 5008 Broadway NYC,Carmel
01-09-2014,Monday,1:10:00 AM,squina d academy 33 Vermilyea Ave NYC,Diplo
01-09-2014,Monday,1:10:00 AM,vacca lounge nw W 203 St NYC,Carmel
01-09-2014,Monday,1:11:00 AM,  opera house hotel  Bronx,American
01-09-2014,Monday,1:11:00 AM," 1038 Lowell St Foxhurst, BX",Diplo
01-09-2014,Monday,1:11:00 AM,"silhouette nw Broadway Kingsbridge, BX",Carmel
01-09-2014,Monday,1:11:00 AM,"sillouhette lounge  nw Broadway Kingsbridge, BX",Diplo
02-07-2014,Wednesday,1:12:00 AM," 1  E 198th St Jerome, BX",Prestige
02-07-2014,Wednesday,1:12:00 AM," 1011 Washington Ave Morrisania, BX",First Class
02-07-2014,Wednesday,1:12:00 AM,MAMAJUANA 250 Dyckman St NYC,Skyline
02-07-2014,Wednesday,1:12:00 AM,por el frente 150 W 225 St NYC,Skyline
02-07-2014,Wednesday,1:13:00 AM,"BARBERIA 23 W 184th St Jerome, BX",Skyline
02-07-2014,Wednesday,1:14:00 AM,"APPLEBEE*S 610 Exterior St Cortlandt, BX",First Class
02-07-2014,Wednesday,1:14:00 AM,MALECON RESTAURANT NE Broadway NYC,Skyline
02-07-2014,Wednesday,1:14:00 AM,"MINIVAN 436 E 136th St Mott Haven, BX",Skyline
02-07-2014,Wednesday,1:14:00 AM,por el frente 150 W 225 St NYC,Diplo
02-07-2014,Wednesday,1:14:00 AM,UMBRELLAS LOUNGE  nw W 202 St NYC,Prestige
02-07-2014,Wednesday,1:15:00 AM,550 Madison Ave Nyc,Prestige
02-07-2014,Wednesday,1:15:00 AM,"7-8t 2400 Sedgwick Ave Jerome, BX",First Class
02-07-2014,Wednesday,1:15:00 AM,salida por cumming st 4791 Broadway NYC,Skyline
02-07-2014,Wednesday,1:16:00 AM,"BASE 170 W Fordham Rd Jerome, BX",American
02-07-2014,Wednesday,1:16:00 AM,"MINIVAN 2080 Grand Ave Morris Heights, BX",Skyline
02-07-2014,Wednesday,1:16:00 AM,por la 187th st  66 Overlook Ter NYC,Skyline
02-07-2014,Wednesday,1:17:00 AM," 1013 Bryant Ave Foxhurst, BX",First Class
02-07-2014,Wednesday,1:17:00 AM,sanitation ne 9 Ave NYC,First Class
02-07-2014,Wednesday,1:17:00 AM,"timarin 3708 Riverdale Ave Kingsbridge, BX",Prestige
02-07-2014,Wednesday,1:17:00 AM,vacca lounge  nw W 203 St NYC,First Class
02-07-2014,Wednesday,1:18:00 AM," 1017 Leggett Ave South Bronx, BX",Diplo
02-07-2014,Wednesday,1:18:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
02-07-2014,Wednesday,1:18:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
02-07-2014,Wednesday,1:18:00 AM,made in mexico nw 10 Ave NYC,Diplo
02-07-2014,Wednesday,1:18:00 AM,REST..   NE E 33 St NYC,Skyline
02-07-2014,Wednesday,1:18:00 AM,vacca lounge nw W 203 St NYC,Skyline
02-07-2014,Wednesday,1:18:00 AM,"villa baron 737 Throggs Neck Blvd Throgs Neck, BX",First Class
02-07-2014,Wednesday,1:19:00 AM," 1000 Duncan St Baychester, BX",Skyline
02-07-2014,Wednesday,1:19:00 AM," 1008 Garrison Ave Hunts Point, BX",Prestige
02-07-2014,Wednesday,1:19:00 AM," 1029 Wheeler Ave Soundview, BX",Skyline
02-07-2014,Wednesday,1:19:00 AM,er hospital 5141 Broadway NYC,First Class
02-07-2014,Wednesday,1:19:00 AM,salida 187st 66 Overlook Ter NYC,Diplo
02-07-2014,Wednesday,1:19:00 AM,salida por la 92 st 200 Riverside Dr NYC,First Class
02-07-2014,Wednesday,1:19:00 AM,vacca  W 203 St NYC,Prestige
02-07-2014,Wednesday,1:20:00 AM," 1000 Burke Ave Baychester, BX",First Class
02-07-2014,Wednesday,1:20:00 AM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX",Skyline
02-07-2014,Wednesday,1:20:00 AM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX",First Class
02-07-2014,Wednesday,1:20:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
02-07-2014,Wednesday,1:20:00 AM,"ROADWAY INN MOTEL  NW Webster Ave Williamsbridge, BX",First Class
02-07-2014,Wednesday,1:21:00 AM,"5 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
02-07-2014,Wednesday,1:21:00 AM,saos restaurant  nw Seaman Ave NYC,Skyline
02-07-2014,Wednesday,1:21:00 AM,"suv 54 Evelyn Pl Jerome, BX",First Class
02-07-2014,Wednesday,1:21:00 AM,"timarin 3708 Riverdale Ave Kingsbridge, BX",First Class
02-07-2014,Wednesday,1:22:00 AM," 1  181 BRIDGE NEGATIVE Morris Heights, BX",Skyline
02-07-2014,Wednesday,1:22:00 AM," 1011 Washington Ave Morrisania, BX",Diplo
02-07-2014,Wednesday,1:22:00 AM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Diplo
02-07-2014,Wednesday,1:22:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
02-07-2014,Wednesday,1:22:00 AM,salida 212st 4996 Broadway NYC,Diplo
02-07-2014,Wednesday,1:22:00 AM,"shiluete lounge ne Broadway Kingsbridge, BX",First Class
02-07-2014,Wednesday,1:22:00 AM,storage nw 10 Ave NYC,First Class
02-07-2014,Wednesday,1:22:00 AM,suv  154 Post Ave NYC,Skyline
02-07-2014,Wednesday,1:22:00 AM,"tren 4 nw Bedford Park Blvd Jerome, BX",Skyline
02-07-2014,Wednesday,1:23:00 AM,  Madison St NYC,Skyline
02-07-2014,Wednesday,1:23:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
02-07-2014,Wednesday,1:23:00 AM,Tina  500 W 207 St NYC,First Class
02-07-2014,Wednesday,1:24:00 AM," 1000 Duncan St Baychester, BX",Diplo
02-07-2014,Wednesday,1:24:00 AM," 1015 Fox St Foxhurst, BX",Diplo
02-07-2014,Wednesday,1:24:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
02-07-2014,Wednesday,1:24:00 AM,EBONY HOTEL  142 W 112 St NYC,Skyline
02-07-2014,Wednesday,1:24:00 AM,salida 64th st 101 West End Ave NYC,First Class
02-07-2014,Wednesday,1:24:00 AM,"stop & shop  nw Broadway Kingsbridge, BX",American
02-07-2014,Wednesday,1:24:00 AM,"timarin 3708 Riverdale Ave Kingsbridge, BX",First Class
02-07-2014,Wednesday,1:25:00 AM," 1000 Pelham Pkwy S Morris Park, BX",Skyline
02-07-2014,Wednesday,1:25:00 AM,kin donuts nw Broadway NYC,Carmel
02-07-2014,Wednesday,1:25:00 AM,"parkeo 2735 Webster Ave Fordham, BX",Diplo
02-07-2014,Wednesday,1:25:00 AM,por el frente 150 W 225 St NYC,Skyline
02-07-2014,Wednesday,1:26:00 AM,"  Saint Anns Ave Morrisania, BX",Skyline
02-07-2014,Wednesday,1:26:00 AM," 1001 Jerome Ave High Bridge, BX",Skyline
02-07-2014,Wednesday,1:27:00 AM,"por el parkeo casino casinoo yokers YONKERS, NY.",Skyline
02-07-2014,Wednesday,1:27:00 AM,salida 212st 4996 Broadway NYC,Diplo
02-07-2014,Wednesday,1:27:00 AM,SEAMAN RADIO DISPATCHER  4020 10 Ave NYC,Skyline
02-07-2014,Wednesday,1:27:00 AM,STEAK HOUSE  NW Broadway NYC,Skyline
02-07-2014,Wednesday,1:28:00 AM," 1007 Southern Blvd Foxhurst, BX",American
02-07-2014,Wednesday,1:28:00 AM," 1014 Home St Foxhurst, BX",Diplo
02-07-2014,Wednesday,1:28:00 AM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX",Diplo
02-07-2014,Wednesday,1:28:00 AM,"9 FHA 2400 Sedgwick Ave Jerome, BX",Diplo
02-07-2014,Wednesday,1:28:00 AM,er sw Broadway NYC,Diplo
02-07-2014,Wednesday,1:28:00 AM,esquina del hospital ne Broadway NYC,Diplo
02-07-2014,Wednesday,1:28:00 AM,riiscoo   centro 600 Exterior St Bronx,Prestige
02-07-2014,Wednesday,1:28:00 AM,vacca lounge  nw W 203 St NYC,Skyline
02-07-2014,Wednesday,1:29:00 AM,"  E 156th St South Bronx, BX",Skyline
02-07-2014,Wednesday,1:29:00 AM," 1 Marble Hill Ave Kingsbridge, BX",Skyline
02-07-2014,Wednesday,1:29:00 AM," 100 Donizetti Pl Co-Op City, BX",Prestige
02-07-2014,Wednesday,1:29:00 AM," 1020 Trinity Ave Morrisania, BX",Diplo
02-07-2014,Wednesday,1:29:00 AM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
02-07-2014,Wednesday,1:29:00 AM,"8 fha 2400 Sedgwick Ave Jerome, BX",First Class
02-07-2014,Wednesday,1:29:00 AM,"BARBERIA GREÒA 1805 University Ave Morris Heights, BX",Skyline
02-07-2014,Wednesday,1:29:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
02-07-2014,Wednesday,1:29:00 AM,esquina del hospital ne Broadway NYC,First Class
02-07-2014,Wednesday,1:29:00 AM,por la 141 st 640 Riverside Dr NYC,Skyline
02-07-2014,Wednesday,1:30:00 AM,"  E 138th St South Bronx, BX",Skyline
02-07-2014,Wednesday,1:30:00 AM," 1000 Duncan St Baychester, BX",Diplo
02-07-2014,Wednesday,1:30:00 AM,55-55 58th St Queens,Diplo
02-07-2014,Wednesday,1:30:00 AM,"el aguila restaurant ne Ogden Ave High Bridge, BX",First Class
02-07-2014,Wednesday,1:30:00 AM,LA PRINCIPAL 5141 Broadway NYC,Prestige
02-07-2014,Wednesday,1:30:00 AM,salida 133rd st  95 Old Broadway NYC,Diplo
02-07-2014,Wednesday,1:30:00 AM,tbaco & ron  nw 10 Ave NYC,First Class
02-07-2014,Wednesday,1:30:00 AM,tipico  Broadway NYC,Diplo
02-07-2014,Wednesday,1:31:00 AM," 1024 Walton Ave High Bridge, BX",Diplo
02-07-2014,Wednesday,1:31:00 AM,"8  FORDHAM  HILLMAIN GATE 2400 Sedgwick Ave Jerome, BX",Diplo
02-07-2014,Wednesday,1:31:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",American
02-07-2014,Wednesday,1:31:00 AM,SOUTH BEACH  NW St Nicholas Ave NYC,American
02-07-2014,Wednesday,1:31:00 AM,twin donut  Broadway NYC,First Class
02-07-2014,Wednesday,1:31:00 AM,"walgreens pharmacy ne Broadway Kingsbridge, BX",Prestige
02-07-2014,Wednesday,1:32:00 AM,IN THE FRONT 157-10 Riverside Dr NYC,Prestige
02-07-2014,Wednesday,1:32:00 AM,"salsa con fuego 2297 Cedar Ave Jerome, BX",Prestige
02-07-2014,Wednesday,1:33:00 AM," 1035 Longfellow Ave Foxhurst, BX",Diplo
02-07-2014,Wednesday,1:33:00 AM,restaurante conquistador  sw W 172 St NYC,American
02-07-2014,Wednesday,1:33:00 AM,salida por la 161 st 894 Riverside Dr NYC,American
02-07-2014,Wednesday,1:33:00 AM,starbucks coffee  sw Broadway NYC,American
02-07-2014,Wednesday,1:34:00 AM," 1000 Grand Concourse Cortlandt, BX",Prestige
02-07-2014,Wednesday,1:34:00 AM,"5 f h a 2400 Sedgwick Ave Jerome, BX",American
02-07-2014,Wednesday,1:34:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Prestige
